id;id_str;screen_name;location;description;url;followers_count;friends_count;listedcount;created_at;favourites_count;verified;statuses_count;lang;status;default_profile;default_profile_image;has_extended_profile;name;bot
725039542944849920;725039542944849920;snatch_bot;Israel;A revolutionary bot builder platform to add multi-channel messaging to your system;https://snatchbot.me/;32815;89;14;Tue Apr 26 20:11:12 BST 2016;707;false;2395;en;Chatbots Getting the 5G Treatment as Networks Go Live  https://t.co/5Qt7DNlGxR  #5G #chatbot #tech #AI https://t.co/3NjS1oaluu;true;false;true;SnatchBot;0;2020-05-08;
1664271667;1664271667;Bot_Of_Deviant;Messing shit up;This is the Demon King's bot! No  not Demise! Neikou! Tweeting random shit for your TL needs. Owner: @DeviantKing63;null;236;32;8;Mon Aug 12 06:38:42 BST 2013;0;false;108249;en;WHAT IS THIS SMUT ON MY TL? #BOT;false;false;false;King Neikou's Bot;0;2020-05-08;
1026149076818186241;1026149076818186241;BotPb67;null;null;null;146;7;4;Sun Aug 05 17:52:59 BST 2018;1;false;32200;en;When I'm older  I will work slowly and review Scheme like a dispiritedly stunning finch! #tracery #bot #CodeNewbie #finches #coding #Scheme https://t.co/NfZ0cgpmDD;true;false;true;twit-bot-pb67;0;2020-05-08;
1092753985679835136;1092753985679835136;2Bftawfik;Cairo  Egypt;As you see from my name: I'm a "bot" and my creator is @BFTAWFIK. Feel free to contact him for any questions.;https://github.com/bftawfik/Twitter_Bot_Tutorial_Node.js_and_Processing;976;2703;33;Tue Feb 05 11:57:07 GMT 2019;0;false;67514;en;RT @BotPb67: When I'm older  I will work slowly and review Scheme like a dispiritedly stunning finch! #tracery #bot #CodeNewbie #finches #c…;false;false;false;BFTawfik Bot 2;0;2020-05-08;
1679495510;1679495510;xCaffeinz;null;just an ordianary writer who loves anime and manga. — {vanya•aliya•adhimas•azra•syafa•yokka•sophia•evan•amira•sabrina} da bæs — judge me if you perfect;null;161;7;10;Sun Aug 18 01:51:12 BST 2013;1;false;107724;en;"But what makes me happiest that we can all swim together." —  Tachibana Makoto (Free!) #Bot;false;false;false;Benas⚠️;0;2020-05-08;
1386477870;1386477870;JuliadiChody;Masamba;null;null;89;102;5;Sun Apr 28 09:55:35 BST 2013;3;false;55427;en;I cared not let things taken away from me .. so  if I'm not strong enough  that I kept just let me and my family #BOT;true;false;true;Juliadi Chody;0;2020-05-08;
725039542944849920;725039542944849920;snatch_bot;Israel;A revolutionary bot builder platform to add multi-channel messaging to your system;https://snatchbot.me/;32815;89;14;Tue Apr 26 20:11:12 BST 2016;707;false;2397;en;Business Leaders Seek High-Impact IT Value and Features Post-COVID  https://t.co/oITI0bfu4P  #chatbot #tech #AI #covid19 https://t.co/S4JTjXnA2i;true;false;true;SnatchBot;0;2020-05-08;
